"","Isogroup","Gene","LFC","Padj"
"229","isogroupOFAVBQ_DN147999_c0_g1",NA,0.267777939942739,NA
"230","isogroupOFAVBQ_DN14920_c0_g1",NA,0.267194940693944,0.833323597402999
"231","isogroupOFAVBQ_DN149222_c0_g3",NA,-0.144446596933322,NA
"232","isogroupOFAVBQ_DN149286_c0_g1",NA,-0.0557621514687312,0.891590514748428
"233","isogroupOFAVBQ_DN149494_c0_g1","Leucine-rich repeat-containing protein 74A OS=Homo sapiens OX=9606 GN=LRRC74A PE=2 SV=2 E(blastx)=3e-21",0.216999076028455,NA
"234","isogroupOFAVBQ_DN149845_c0_g1","Ras-related protein Rab-10 OS=Diplobatis ommata OX=1870830 PE=2 SV=1 E(blastx)=3e-78",0.0442595296539531,0.952468336675029
"235","isogroupOFAVBQ_DN149993_c0_g1","Calumenin OS=Oryctolagus cuniculus OX=9986 GN=CALU PE=1 SV=2 E(blastx)=5e-26",-0.0329369002278177,0.974381424444187
"236","isogroupOFAVBQ_DN150333_c0_g1","ADP-ribosylation factor OS=Dugesia japonica OX=6161 PE=2 SV=3 E(blastx)=2e-82",-0.423846798113445,NA
"237","isogroupOFAVBQ_DN150430_c0_g1",NA,-0.0230048198787851,NA
"238","isogroupOFAVBQ_DN150550_c0_g1",NA,0.295733901058417,0.587357321855582
"239","isogroupOFAVBQ_DN150687_c1_g1",NA,1.39002073304474,NA
"240","isogroupOFAVBQ_DN150921_c0_g1",NA,0.984188214097804,NA
"241","isogroupOFAVBQ_DN151061_c0_g2",NA,0.316004026834795,NA
"242","isogroupOFAVBQ_DN151360_c0_g2",NA,-0.557108441736501,NA
"243","isogroupOFAVBQ_DN151389_c0_g1",NA,0.574472146061134,NA
"244","isogroupOFAVBQ_DN151458_c0_g1",NA,-0.27263062213438,0.813924641077683
"245","isogroupOFAVBQ_DN151920_c0_g1","E3 ubiquitin-protein ligase NRDP1 OS=Xenopus laevis OX=8355 GN=rnf41 PE=2 SV=1 E(blastx)=2e-20",0.388772431110915,0.382688756232938
"246","isogroupOFAVBQ_DN151945_c0_g1","ATP synthase subunit O, mitochondrial OS=Drosophila melanogaster OX=7227 GN=ATPsynO PE=2 SV=2 E(blastx)=6e-56",-0.122822005901015,0.782660975329036
"247","isogroupOFAVBQ_DN151990_c0_g1",NA,-0.772800137325188,NA
"248","isogroupOFAVBQ_DN152165_c0_g1","Papilin OS=Homo sapiens OX=9606 GN=PAPLN PE=2 SV=4 E(blastx)=3e-56",0.133025876126777,NA
"249","isogroupOFAVBQ_DN152397_c0_g1",NA,0.485575182017634,NA
"250","isogroupOFAVBQ_DN152479_c0_g1",NA,-1.93121493314651,NA
"251","isogroupOFAVBQ_DN152504_c0_g1",NA,0.0386463191774108,0.959427082203047
"252","isogroupOFAVBQ_DN152696_c0_g1",NA,-0.94282608359215,NA
"253","isogroupOFAVBQ_DN152750_c0_g1",NA,0.363120054504942,NA
"254","isogroupOFAVBQ_DN152750_c1_g1",NA,0.0234861939308964,0.988249905936616
"255","isogroupOFAVBQ_DN152761_c0_g1",NA,-0.0218808288937658,NA
"256","isogroupOFAVBQ_DN152820_c0_g1","Calmodulin OS=Euglena gracilis OX=3039 PE=1 SV=2 E(blastx)=4e-17",3.0551722212674,NA
"257","isogroupOFAVBQ_DN152953_c0_g1","Adenosine receptor A2a OS=Cavia porcellus OX=10141 GN=ADORA2A PE=2 SV=1 E(blastx)=1e-12",-0.204725063686054,NA
"258","isogroupOFAVBQ_DN153003_c0_g2",NA,-0.545915475702996,NA
"259","isogroupOFAVBQ_DN153004_c0_g1",NA,-0.4192246970354,NA
"260","isogroupOFAVBQ_DN153109_c0_g1","Homeobox protein pnx OS=Danio rerio OX=7955 GN=pnx PE=1 SV=1 E(blastx)=2e-18",0.29501284731511,NA
"261","isogroupOFAVBQ_DN153154_c0_g1",NA,-0.186689751478835,NA
"262","isogroupOFAVBQ_DN153279_c0_g1",NA,0.949899264138879,NA
"263","isogroupOFAVBQ_DN153359_c0_g1",NA,-0.358109708650866,NA
"264","isogroupOFAVBQ_DN153847_c0_g1",NA,-0.631416949147003,NA
"265","isogroupOFAVBQ_DN153904_c0_g1",NA,0.165541801495428,0.876706045924915
"266","isogroupOFAVBQ_DN153958_c0_g1","Thyrotropin-releasing hormone receptor OS=Gallus gallus OX=9031 GN=TRHR PE=2 SV=1 E(blastx)=1e-12",-0.113296406477019,0.887511052736821
"267","isogroupOFAVBQ_DN153959_c0_g1",NA,-0.186523838898973,0.615789526621856
"268","isogroupOFAVBQ_DN153981_c0_g1",NA,0.257162031353065,0.757563565926704
"269","isogroupOFAVBQ_DN153998_c0_g1","5'-AMP-activated protein kinase catalytic subunit alpha-2 OS=Mus musculus OX=10090 GN=Prkaa2 PE=1 SV=3 E(blastx)=4e-11",0.598081544187306,NA
"270","isogroupOFAVBQ_DN154099_c0_g1",NA,0.219657574464405,0.664767136904328
"271","isogroupOFAVBQ_DN154223_c0_g1",NA,-0.0160704168580831,0.977731852072199
"272","isogroupOFAVBQ_DN154228_c0_g2",NA,-0.210360491373435,NA
"273","isogroupOFAVBQ_DN154254_c1_g1",NA,-0.837803340338032,NA
"274","isogroupOFAVBQ_DN154380_c0_g1",NA,-1.54022294774936,NA
"275","isogroupOFAVBQ_DN154528_c0_g1",NA,-1.0470479410744,NA
"276","isogroupOFAVBQ_DN154528_c0_g2",NA,-0.113122985177394,NA
"277","isogroupOFAVBQ_DN154534_c0_g1",NA,0.0502992592865398,NA
"278","isogroupOFAVBQ_DN154544_c0_g1",NA,-0.988432452232436,0.0549018223952505
"279","isogroupOFAVBQ_DN154576_c0_g1",NA,0.356851931404805,0.472176097192148
"280","isogroupOFAVBQ_DN154676_c0_g1",NA,-0.546428416343386,NA
"281","isogroupOFAVBQ_DN154710_c0_g1",NA,-0.778835714822318,NA
"282","isogroupOFAVBQ_DN154770_c0_g1",NA,0.831323591655271,NA
"283","isogroupOFAVBQ_DN154822_c0_g1",NA,1.13342510270129,NA
"284","isogroupOFAVBQ_DN154848_c0_g1",NA,-0.326905130381698,NA
"285","isogroupOFAVBQ_DN154908_c0_g1",NA,0.180603545616681,0.872621027765014
"286","isogroupOFAVBQ_DN155186_c0_g1",NA,-0.294293462227349,0.772320941317805
"287","isogroupOFAVBQ_DN155273_c0_g1","40S ribosomal protein S20 OS=Xenopus laevis OX=8355 GN=rps20 PE=1 SV=1 E(blastx)=4e-69",-0.282758294185526,NA
"288","isogroupOFAVBQ_DN155283_c0_g1",NA,0.0368359411139411,0.978268269933779
"289","isogroupOFAVBQ_DN155448_c0_g1",NA,-1.38639122665721,NA
"290","isogroupOFAVBQ_DN155733_c0_g1","Neuropeptide FF receptor 2 OS=Homo sapiens OX=9606 GN=NPFFR2 PE=1 SV=2 E(blastx)=3e-14",0.145105792731024,0.873343848996048
"291","isogroupOFAVBQ_DN155736_c0_g1","Troponin C, isoform 1 OS=Balanus nubilus OX=6678 PE=1 SV=1 E(blastx)=2e-11",0.798486263067613,0.0116575451320213
"292","isogroupOFAVBQ_DN155898_c0_g1","Cytosolic phospholipase A2 OS=Gallus gallus OX=9031 GN=PLA2G4A PE=1 SV=1 E(blastx)=2e-20",0.190068387347108,0.920295603886777
"293","isogroupOFAVBQ_DN155910_c0_g1",NA,0.431898410146255,0.662883007084632
"294","isogroupOFAVBQ_DN155928_c0_g2","Integrin alpha-2 OS=Mus musculus OX=10090 GN=Itga2 PE=1 SV=2 E(blastx)=1e-14",-0.302774726926574,0.366862153126773
"295","isogroupOFAVBQ_DN156018_c0_g1","Cytoskeleton-associated protein 5 OS=Mus musculus OX=10090 GN=Ckap5 PE=1 SV=1 E(blastx)=3e-22",-0.255923810600186,0.808292216669735
"296","isogroupOFAVBQ_DN156113_c0_g1","V-type proton ATPase 16 kDa proteolipid subunit OS=Heliothis virescens OX=7102 GN=VHA16 PE=2 SV=1 E(blastx)=3e-55",-0.14883604430316,NA
"297","isogroupOFAVBQ_DN156171_c0_g1",NA,-0.206530904692526,0.819507562540571
"298","isogroupOFAVBQ_DN156279_c0_g1",NA,0.520888806754231,0.0970563388692309
"299","isogroupOFAVBQ_DN156428_c0_g1",NA,-0.0778977418197852,NA
"300","isogroupOFAVBQ_DN156462_c0_g1",NA,0.316117903225623,0.762322876007672
"301","isogroupOFAVBQ_DN156583_c0_g1",NA,0.11106576365136,0.93179212203709
"302","isogroupOFAVBQ_DN156636_c0_g1",NA,0.421634911147878,NA
"303","isogroupOFAVBQ_DN156679_c0_g1",NA,0.0385497380082932,NA
"304","isogroupOFAVBQ_DN156726_c0_g1",NA,-0.0808536069866991,0.926077159319214
"305","isogroupOFAVBQ_DN156764_c0_g1",NA,-0.0550384388503305,NA
"306","isogroupOFAVBQ_DN156793_c0_g1",NA,-0.240406479492113,0.647236328704855
"307","isogroupOFAVBQ_DN156847_c0_g1","Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3 E(blastx)=3e-10",0.135642938513273,0.901124790832979
"308","isogroupOFAVBQ_DN157052_c0_g1",NA,0.621843084332795,NA
"309","isogroupOFAVBQ_DN157061_c0_g1","Heat shock cognate 71 kDa protein OS=Ictalurus punctatus OX=7998 GN=hsc70 PE=2 SV=1 E(blastx)=5e-98",-0.0334360127486524,NA
"310","isogroupOFAVBQ_DN157089_c0_g1",NA,-0.650166372928566,NA
"311","isogroupOFAVBQ_DN157248_c0_g1",NA,-0.314446775701883,NA
"312","isogroupOFAVBQ_DN157262_c0_g1",NA,0.586174806385902,0.449485891981742
"313","isogroupOFAVBQ_DN157314_c0_g1",NA,0.0790247539844389,0.924658122587734
"314","isogroupOFAVBQ_DN157364_c0_g3",NA,-0.784753040148138,0.210380362977906
"315","isogroupOFAVBQ_DN157435_c0_g1","Two pore potassium channel protein sup-9 OS=Caenorhabditis elegans OX=6239 GN=sup-9 PE=1 SV=2 E(blastx)=9e-39",0.400300800604237,0.536340900976576
"316","isogroupOFAVBQ_DN157519_c0_g1",NA,-1.02202038514239,0.101696114716306
"317","isogroupOFAVBQ_DN157589_c0_g1","Voltage-dependent T-type calcium channel subunit alpha-1G OS=Rattus norvegicus OX=10116 GN=Cacna1g PE=1 SV=2 E(blastx)=4e-08",1.12511928592352,0.34530007278115
"318","isogroupOFAVBQ_DN157853_c0_g1",NA,-0.0583463764871747,NA
"319","isogroupOFAVBQ_DN158003_c0_g1",NA,0.25644292571457,NA
"320","isogroupOFAVBQ_DN158070_c0_g3","Major facilitator superfamily domain-containing protein 6 OS=Sus scrofa OX=9823 GN=MFSD6 PE=2 SV=1 E(blastx)=2e-15",0.0756276114226624,NA
"321","isogroupOFAVBQ_DN158240_c0_g5",NA,-1.15214090988364,NA
"322","isogroupOFAVBQ_DN158341_c1_g1",NA,-0.465999241626137,0.514683669902012
"323","isogroupOFAVBQ_DN158418_c0_g3",NA,0.173439332486084,NA
"324","isogroupOFAVBQ_DN158423_c0_g1",NA,-0.584574786333342,NA
"325","isogroupOFAVBQ_DN158442_c0_g3","Eukaryotic initiation factor 4A-I OS=Mus musculus OX=10090 GN=Eif4a1 PE=1 SV=1 E(blastx)=4e-100",1.65502917934668,NA
"326","isogroupOFAVBQ_DN158495_c0_g1","Calmodulin-like protein 6 OS=Homo sapiens OX=9606 GN=CALML6 PE=1 SV=2 E(blastx)=7e-05",-1.0779662307881,NA
"327","isogroupOFAVBQ_DN158555_c0_g1","Histone H2B OS=Euplotes crassus OX=5936 GN=H2B1 PE=3 SV=1 E(blastx)=6e-77",-0.97715819242618,NA
"328","isogroupOFAVBQ_DN158555_c0_g2","Histone H2B OS=Euplotes crassus OX=5936 GN=H2B1 PE=3 SV=1 E(blastx)=4e-58",-2.59397361108875,0.00222140229404578
"329","isogroupOFAVBQ_DN158565_c0_g1",NA,-0.23863733152328,0.750736394888013
"330","isogroupOFAVBQ_DN158677_c0_g1",NA,-0.383592812573982,NA
"331","isogroupOFAVBQ_DN158753_c0_g2",NA,-0.0614497784177119,NA
"332","isogroupOFAVBQ_DN158908_c0_g1",NA,-0.573934887033831,0.384651704837724
"333","isogroupOFAVBQ_DN158976_c0_g1","Fez family zinc finger protein erm OS=Drosophila melanogaster OX=7227 GN=erm PE=1 SV=2 E(blastx)=4e-66",-0.215031139926802,0.809642919097057
"334","isogroupOFAVBQ_DN159003_c0_g1","Homeobox protein rough OS=Drosophila melanogaster OX=7227 GN=ro PE=2 SV=4 E(blastx)=1e-08",-0.363818272708829,0.68421551673481
"335","isogroupOFAVBQ_DN159252_c0_g1",NA,0.0978576415654651,0.930439460129997
"336","isogroupOFAVBQ_DN159421_c0_g1",NA,-0.210984031720339,NA
"337","isogroupOFAVBQ_DN159675_c0_g1","Coagulation factor VIII OS=Canis lupus familiaris OX=9615 GN=F8 PE=2 SV=1 E(blastx)=3e-21",-0.286843409561645,0.393667111714704
"338","isogroupOFAVBQ_DN159974_c0_g1",NA,-0.12603095373257,NA
"339","isogroupOFAVBQ_DN160013_c0_g1","Serine/threonine-protein phosphatase PP1 isozyme 2 OS=Acetabularia peniculus OX=35862 PE=3 SV=1 E(blastx)=3e-52",-0.0761671382753266,0.95783519660206
"340","isogroupOFAVBQ_DN160079_c0_g3",NA,0.462763869059179,NA
"341","isogroupOFAVBQ_DN160132_c0_g1","Endoplasmin OS=Gallus gallus OX=9031 GN=HSP90B1 PE=1 SV=1 E(blastx)=3e-16",-0.431450359289056,0.456502189524008
"342","isogroupOFAVBQ_DN160211_c0_g1",NA,0.370402891164374,NA
"343","isogroupOFAVBQ_DN160232_c0_g1","GTP-binding nuclear protein Ran OS=Tetrahymena pyriformis OX=5908 PE=2 SV=1 E(blastx)=7e-34",-1.89023183641861,NA
"344","isogroupOFAVBQ_DN160242_c0_g1",NA,-0.481552230201868,NA
"345","isogroupOFAVBQ_DN160250_c0_g1",NA,-0.0930165311099433,0.946450178089689
"346","isogroupOFAVBQ_DN160380_c0_g1",NA,0.548693609534023,NA
"347","isogroupOFAVBQ_DN160518_c0_g1","40S ribosomal protein S18 OS=Branchiostoma belcheri OX=7741 GN=RPS18 PE=2 SV=1 E(blastx)=2e-69",-2.22369261042864,0.109009663154661
"348","isogroupOFAVBQ_DN160608_c0_g1","Dynein heavy chain 1, axonemal OS=Mus musculus OX=10090 GN=Dnah1 PE=1 SV=1 E(blastx)=2e-15",-0.190627749367722,0.774952575655069
"349","isogroupOFAVBQ_DN160765_c0_g1","Galanin receptor 2a OS=Danio rerio OX=7955 GN=galr2a PE=2 SV=2 E(blastx)=5e-15",0.170857676183919,0.8140286444244
"350","isogroupOFAVBQ_DN160857_c0_g2","14-3-3-like protein OS=Chlamydomonas reinhardtii OX=3055 PE=2 SV=1 E(blastx)=4e-18",0.90556982417606,NA
"351","isogroupOFAVBQ_DN160870_c0_g1","Caveolin-1 OS=Didelphis virginiana OX=9267 GN=CAV1 PE=3 SV=1 E(blastx)=9e-49",0.0118790206529792,0.984772971888681
"352","isogroupOFAVBQ_DN161043_c0_g1",NA,-1.33281192827758,0.0913714745753273
"353","isogroupOFAVBQ_DN161119_c0_g2",NA,-0.0170631632129997,NA
"354","isogroupOFAVBQ_DN161209_c0_g2","40S ribosomal protein S30 OS=Rattus norvegicus OX=10116 GN=Fau PE=1 SV=1 E(blastx)=6e-22",-2.34019952732894,0.409504057543126
"355","isogroupOFAVBQ_DN161244_c0_g1",NA,0.40918700511304,NA
"356","isogroupOFAVBQ_DN161261_c0_g2",NA,0.116399175303021,0.927955187123819
"357","isogroupOFAVBQ_DN161333_c0_g1","Biorientation of chromosomes in cell division protein 1-like 1 OS=Homo sapiens OX=9606 GN=BOD1L1 PE=1 SV=2 E(blastx)=4e-25",0.0510492554661744,0.91751151782631
"358","isogroupOFAVBQ_DN161467_c0_g1",NA,-0.651303003230687,0.821009716838777
"359","isogroupOFAVBQ_DN161553_c0_g1",NA,-2.26408427920274,NA
"360","isogroupOFAVBQ_DN161618_c0_g1",NA,-0.400608450766366,0.107905054926178
"361","isogroupOFAVBQ_DN161634_c0_g1","Histamine H2 receptor OS=Mus musculus OX=10090 GN=Hrh2 PE=2 SV=2 E(blastx)=2e-18",0.625435447644923,NA
"362","isogroupOFAVBQ_DN161744_c0_g1","Potassium channel subfamily K member 9 OS=Xenopus laevis OX=8355 GN=kcnk9 PE=2 SV=1 E(blastx)=9e-05",-0.420393304527974,NA
"363","isogroupOFAVBQ_DN161988_c0_g1",NA,0.595181083369256,NA
"364","isogroupOFAVBQ_DN162103_c0_g1","TWiK family of potassium channels protein 7 OS=Caenorhabditis elegans OX=6239 GN=twk-7 PE=3 SV=3 E(blastx)=1e-22",0.720969888375054,NA
"365","isogroupOFAVBQ_DN162129_c0_g1",NA,1.07849698133799,0.21064870731616
"366","isogroupOFAVBQ_DN162444_c0_g1",NA,-0.510827988015784,0.698311760306053
"367","isogroupOFAVBQ_DN162692_c0_g1",NA,-0.275787847808823,0.715543970845952
"368","isogroupOFAVBQ_DN162722_c0_g1",NA,-1.38719170568238,NA
"369","isogroupOFAVBQ_DN162816_c0_g1",NA,0.0150079535304064,0.982356941066696
"370","isogroupOFAVBQ_DN162817_c0_g2","Calmodulin OS=Epinephelus akaara OX=215347 GN=calm PE=2 SV=3 E(blastx)=1e-52",2.58299987261031,3.16374283573921e-06
"371","isogroupOFAVBQ_DN162845_c0_g1",NA,-0.696492875111143,NA
"372","isogroupOFAVBQ_DN163023_c2_g1","Ribosomal protein L3 OS=Tetrahymena thermophila OX=5911 GN=RPL3 PE=1 SV=1 E(blastx)=1e-33",1.88399444408663,NA
"373","isogroupOFAVBQ_DN163218_c0_g1",NA,-0.321454947491234,NA
"374","isogroupOFAVBQ_DN163240_c3_g1",NA,-0.436251717491051,NA
"375","isogroupOFAVBQ_DN163722_c0_g1",NA,-0.180852544400034,0.87706034160674
"376","isogroupOFAVBQ_DN163763_c0_g1","Smoothelin-like protein 1 OS=Mus musculus OX=10090 GN=Smtnl1 PE=1 SV=1 E(blastx)=2e-17",-0.322765008059245,NA
"377","isogroupOFAVBQ_DN163766_c0_g1",NA,-0.301976605121808,0.11599988360102
"378","isogroupOFAVBQ_DN164076_c0_g2",NA,0.13546302825389,NA
"379","isogroupOFAVBQ_DN164107_c0_g1",NA,0.445589250281075,0.379582774966265
"380","isogroupOFAVBQ_DN164138_c0_g1",NA,0.0960430441188811,0.874773421942152
"381","isogroupOFAVBQ_DN164138_c0_g2",NA,-0.0917905038522278,0.892079362648367
"382","isogroupOFAVBQ_DN164157_c0_g1",NA,0.0634242937405062,0.95783519660206
"383","isogroupOFAVBQ_DN164178_c0_g2",NA,-0.295420320126698,NA
"384","isogroupOFAVBQ_DN164193_c0_g1","Acetyl-coenzyme A synthetase OS=Drosophila melanogaster OX=7227 GN=AcCoAS PE=2 SV=1 E(blastx)=4e-19",-0.538677549274103,0.386903800322379
"385","isogroupOFAVBQ_DN164447_c0_g1","Protein BMH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMH2 PE=1 SV=3 E(blastx)=3e-28",-1.8206921383083,0.0645717477069676
"386","isogroupOFAVBQ_DN164545_c0_g3",NA,-1.14346595631274,NA
"387","isogroupOFAVBQ_DN16459_c0_g1",NA,-0.0675273609927478,NA
"388","isogroupOFAVBQ_DN164629_c0_g1",NA,-0.0793335699952304,0.940049480038177
"389","isogroupOFAVBQ_DN164688_c0_g1",NA,-0.172665010791042,NA
"390","isogroupOFAVBQ_DN164688_c1_g1","Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1 E(blastx)=1e-07",0.00419589233000097,0.998783947192302
"391","isogroupOFAVBQ_DN164743_c0_g1",NA,0.757154669954428,0.274898753167165
"392","isogroupOFAVBQ_DN164806_c0_g1",NA,0.314396137262633,0.414297629784797
"393","isogroupOFAVBQ_DN165095_c0_g1","N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase OS=Rattus norvegicus OX=10116 GN=Pigl PE=2 SV=1 E(blastx)=1e-11",0.323060141053342,0.39029389050571
"394","isogroupOFAVBQ_DN165136_c0_g2","Charged multivesicular body protein 3 OS=Xenopus laevis OX=8355 GN=chmp3 PE=2 SV=3 E(blastx)=2e-15",1.21038280447143,NA
"395","isogroupOFAVBQ_DN165390_c0_g1",NA,0.191412560327557,0.852909816940817
"396","isogroupOFAVBQ_DN165559_c2_g1",NA,-0.0760377796950616,NA
"397","isogroupOFAVBQ_DN16562_c0_g1","Retrovirus-related Pol polyprotein from transposon 412 OS=Drosophila melanogaster OX=7227 GN=POL PE=4 SV=1 E(blastx)=7e-05",0.302993820775187,NA
"398","isogroupOFAVBQ_DN165686_c0_g1",NA,0.892137218080635,NA
"399","isogroupOFAVBQ_DN165719_c0_g1",NA,-0.361165846190438,NA
"400","isogroupOFAVBQ_DN165755_c0_g1",NA,-0.0364391262522524,0.984655505482446
"401","isogroupOFAVBQ_DN165798_c0_g1",NA,-0.535449255451516,NA
"402","isogroupOFAVBQ_DN165875_c0_g1",NA,-0.493155597200193,0.522102260125599
"403","isogroupOFAVBQ_DN165875_c1_g1",NA,0.523409500287269,NA
"404","isogroupOFAVBQ_DN165875_c2_g1",NA,-0.268078509965521,0.500145297249867
"405","isogroupOFAVBQ_DN165883_c0_g1",NA,1.0401462187788,NA
"406","isogroupOFAVBQ_DN165889_c2_g1",NA,0.526439023366419,0.808083525088627
"407","isogroupOFAVBQ_DN166008_c0_g1","LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1 E(blastx)=3e-16",0.179072509846447,0.80150217170356
"408","isogroupOFAVBQ_DN166079_c0_g1",NA,0.238990986273299,NA
"409","isogroupOFAVBQ_DN166172_c0_g1","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog OS=Danio rerio OX=7955 GN=litaf PE=2 SV=1 E(blastx)=5e-12",0.621916841560564,NA
"410","isogroupOFAVBQ_DN166330_c0_g1",NA,-0.0808214886902333,0.954744475203358
"411","isogroupOFAVBQ_DN166352_c0_g1","Serine/threonine-protein kinase mos OS=Patiria pectinifera OX=7594 GN=mos PE=1 SV=1 E(blastx)=2e-81",0.313758280955865,0.513780990689408
"412","isogroupOFAVBQ_DN166373_c0_g1",NA,-0.491255775063045,NA
"413","isogroupOFAVBQ_DN166376_c0_g1",NA,-1.12118100734519,NA
"414","isogroupOFAVBQ_DN166512_c0_g1",NA,-0.0952697178788704,0.771880000289054
"415","isogroupOFAVBQ_DN166774_c0_g1","Adenosine receptor A2a OS=Equus caballus OX=9796 GN=ADORA2A PE=2 SV=1 E(blastx)=2e-13",0.207134272333456,0.792089813664764
"416","isogroupOFAVBQ_DN166864_c0_g1",NA,0.349806027005495,0.786133734658464
"417","isogroupOFAVBQ_DN166887_c0_g1",NA,0.0203346863700057,0.98738260703413
"418","isogroupOFAVBQ_DN166907_c0_g1",NA,-0.502590280328131,NA
"419","isogroupOFAVBQ_DN167007_c0_g1",NA,0.181829615321884,NA
"420","isogroupOFAVBQ_DN167095_c0_g1","Neurocalcin-delta OS=Rattus norvegicus OX=10116 GN=Ncald PE=1 SV=3 E(blastx)=8e-61",-0.0710326127690505,NA
"421","isogroupOFAVBQ_DN167127_c0_g1",NA,0.45803832004963,0.443450913774667
"422","isogroupOFAVBQ_DN167142_c0_g1",NA,-0.0498652237670618,0.895808890346395
"423","isogroupOFAVBQ_DN16740_c0_g1",NA,0.271024689908743,NA
"424","isogroupOFAVBQ_DN167428_c0_g1",NA,-0.607284100662636,NA
"425","isogroupOFAVBQ_DN167514_c0_g2",NA,0.785010025600529,NA
"426","isogroupOFAVBQ_DN167554_c0_g1",NA,0.382195226321922,0.631552779219314
"427","isogroupOFAVBQ_DN167807_c0_g1","40S ribosomal protein S14 OS=Podocoryna carnea OX=6096 GN=RPS14 PE=2 SV=1 E(blastx)=1e-20",0.377957909534053,0.738836336675634
"428","isogroupOFAVBQ_DN167932_c0_g2","LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2 E(blastx)=2e-06",0.0346087410502648,NA
"429","isogroupOFAVBQ_DN167976_c0_g1","Dynein heavy chain 10, axonemal OS=Homo sapiens OX=9606 GN=DNAH10 PE=1 SV=4 E(blastx)=7e-76",-0.287767019580705,NA
"430","isogroupOFAVBQ_DN167983_c0_g1","Actin (Fragment) OS=Dictyocaulus viviparus OX=29172 PE=2 SV=1 E(blastx)=1e-11",-1.46981099744441,0.00191623352458046
"431","isogroupOFAVBQ_DN167996_c0_g1",NA,0.305136715218882,0.774113123046519
"432","isogroupOFAVBQ_DN168068_c0_g1","60S ribosomal protein L18 OS=Timarcha balearica OX=79517 GN=RpL18 PE=2 SV=1 E(blastx)=4e-100",-2.97203363017442,NA
"433","isogroupOFAVBQ_DN168116_c0_g1",NA,-0.490306192165813,NA
"434","isogroupOFAVBQ_DN168184_c0_g1","40S ribosomal protein S3a OS=Suberites domuncula OX=55567 PE=2 SV=1 E(blastx)=2e-74",-0.0422841299981422,0.956911361294509
"435","isogroupOFAVBQ_DN168214_c0_g1","QRFP-like peptide receptor OS=Branchiostoma floridae OX=7739 GN=QRFPR PE=3 SV=1 E(blastx)=3e-08",-1.32761639400921,NA
"436","isogroupOFAVBQ_DN168318_c0_g1",NA,-0.689529821553006,0.303730522638058
"437","isogroupOFAVBQ_DN168361_c0_g1",NA,-0.418361809394147,NA
"438","isogroupOFAVBQ_DN16845_c0_g1",NA,-1.2489833904548,NA
"439","isogroupOFAVBQ_DN168612_c0_g1",NA,0.166311858993072,0.878652450790774
"440","isogroupOFAVBQ_DN168621_c0_g2",NA,0.155062094781232,NA
"441","isogroupOFAVBQ_DN168643_c0_g1","RNA-directed DNA polymerase from mobile element jockey OS=Drosophila melanogaster OX=7227 GN=pol PE=1 SV=1 E(blastx)=7e-06",-0.00453505884603071,NA
"442","isogroupOFAVBQ_DN168992_c0_g1",NA,0.439221259924265,NA
"443","isogroupOFAVBQ_DN169008_c0_g1","Cathepsin B-like protease 3 OS=Arabidopsis thaliana OX=3702 GN=CATHB3 PE=1 SV=1 E(blastx)=5e-67",-0.426183894559719,NA
"444","isogroupOFAVBQ_DN169015_c0_g2",NA,0.22867282399643,NA
"445","isogroupOFAVBQ_DN169123_c0_g1",NA,0.806003250985346,NA
"446","isogroupOFAVBQ_DN169172_c0_g1",NA,0.0970571843226803,NA
"447","isogroupOFAVBQ_DN169207_c0_g1",NA,-0.159391976919702,NA
"448","isogroupOFAVBQ_DN169367_c1_g1","Melanopsin-B OS=Xenopus laevis OX=8355 GN=opn4b PE=2 SV=1 E(blastx)=2e-11",1.13131875739386,NA
"449","isogroupOFAVBQ_DN169383_c0_g1",NA,-0.347733689967753,0.766671375452431
"450","isogroupOFAVBQ_DN169391_c0_g1",NA,-0.430406176726835,0.660670683054445
"451","isogroupOFAVBQ_DN169595_c0_g1",NA,0.184068281470017,NA
"452","isogroupOFAVBQ_DN169747_c0_g3",NA,-0.106393317753775,0.946249170765388
"453","isogroupOFAVBQ_DN169762_c0_g2",NA,-0.0942958701880308,0.921550062453722
"454","isogroupOFAVBQ_DN169894_c0_g1",NA,0.0647036175961845,NA
"455","isogroupOFAVBQ_DN169959_c0_g1",NA,0.0347081743326703,0.979119983752227
"456","isogroupOFAVBQ_DN169978_c0_g1","Heat shock protein 83 (Fragment) OS=Drosophila miranda OX=7229 GN=Hsp83 PE=3 SV=1 E(blastx)=6e-122",-0.498560504627979,0.846472255265844
"457","isogroupOFAVBQ_DN17002_c0_g1",NA,0.0130043861367107,0.993762122284777
"458","isogroupOFAVBQ_DN170142_c0_g1",NA,-0.457856655973146,NA
"459","isogroupOFAVBQ_DN170188_c0_g1",NA,-0.107237168894959,0.9144024450732
